sequence_uid,sequence_name,dataset,source_split,xml_path,cell_id,generation,parents_id,childs_id,start_spot_id,end_spot_id,start_frame,end_frame,start_t,end_t,lifetime_frames,n_spots,end_reason,cell_uid,is_observed_division
seq0036_HeLa-S3_nuc_pos2_q1_5c,HeLa-S3_nuc_pos2_q1_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q1_5c\HeLa-S3_nuc_pos2_q1_5c_trackmate.xml,41,0,,,42567,42567,31,31,31.0,31.0,1,1,death,seq0036_HeLa-S3_nuc_pos2_q1_5c:cell41,False
seq0036_HeLa-S3_nuc_pos2_q1_5c,HeLa-S3_nuc_pos2_q1_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q1_5c\HeLa-S3_nuc_pos2_q1_5c_trackmate.xml,42,0,,,42654,42654,32,32,32.0,32.0,1,1,death,seq0036_HeLa-S3_nuc_pos2_q1_5c:cell42,False
seq0036_HeLa-S3_nuc_pos2_q1_5c,HeLa-S3_nuc_pos2_q1_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q1_5c\HeLa-S3_nuc_pos2_q1_5c_trackmate.xml,43,0,,,42672,42935,33,41,33.0,41.0,9,9,death,seq0036_HeLa-S3_nuc_pos2_q1_5c:cell43,False
seq0036_HeLa-S3_nuc_pos2_q1_5c,HeLa-S3_nuc_pos2_q1_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q1_5c\HeLa-S3_nuc_pos2_q1_5c_trackmate.xml,44,0,,,42948,42883,38,40,38.0,40.0,3,3,death,seq0036_HeLa-S3_nuc_pos2_q1_5c:cell44,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,0,0,,,43946,43941,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell0,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,1,0,,,43949,43939,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell1,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,2,0,,,43951,43951,0,0,0.0,0.0,1,1,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell2,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,3,0,,,43952,43943,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell3,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,4,0,,,43954,43546,0,24,0.0,24.0,25,25,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell4,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,5,0,,,43955,43955,0,0,0.0,0.0,1,1,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell5,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,6,0,,,43957,43953,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell6,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,7,0,,,43959,43561,0,25,0.0,25.0,26,26,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell7,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,8,0,,,43961,43956,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell8,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,9,0,,,43963,43958,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell9,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,10,0,,,43965,43962,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell10,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,11,0,,,43967,43964,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell11,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,12,0,,,43969,43966,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell12,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,13,0,,,43972,43968,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell13,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,14,0,,,43973,43971,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell14,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,15,0,,,43975,43975,0,0,0.0,0.0,1,1,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell15,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,16,0,,,43977,43976,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell16,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,17,0,,,43979,43974,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell17,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,18,0,,,43981,43978,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell18,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,19,0,,,43983,43984,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell19,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,20,0,,,43985,43669,0,26,0.0,26.0,27,27,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell20,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,21,0,,,43987,43980,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell21,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,22,0,,,43988,43986,0,41,0.0,41.0,42,42,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell22,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,23,0,,,43090,43090,1,1,1.0,1.0,1,1,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell23,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,24,0,,,43172,43270,1,2,1.0,2.0,2,2,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell24,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,25,0,,,43242,43575,2,27,2.0,27.0,26,26,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell25,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,26,0,,,43138,43138,3,3,3.0,3.0,1,1,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell26,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,27,0,,,43049,43228,4,11,4.0,11.0,8,8,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell27,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,28,0,,,43305,43715,12,30,12.0,30.0,19,19,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell28,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,29,0,,,43531,43970,23,41,23.0,41.0,19,19,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell29,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,30,0,,,43544,43552,24,25,24.0,25.0,2,2,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell30,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,31,0,,,43556,43945,25,41,25.0,41.0,17,17,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell31,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,32,0,,,43557,43611,25,26,25.0,26.0,2,2,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell32,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,33,0,,,43583,43950,27,41,27.0,41.0,15,15,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell33,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,34,0,,,43614,43693,29,32,29.0,32.0,4,4,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell34,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,35,0,,,43738,43937,31,41,31.0,41.0,11,11,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell35,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,36,0,,,43770,43982,31,41,31.0,41.0,11,11,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell36,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,37,0,,,43731,43823,33,39,33.0,39.0,7,7,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell37,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,38,0,,,43861,43861,37,37,37.0,37.0,1,1,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell38,False
seq0037_HeLa-S3_nuc_pos2_q2_5c,HeLa-S3_nuc_pos2_q2_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos2_q2_5c\HeLa-S3_nuc_pos2_q2_5c_trackmate.xml,39,0,,,43883,43947,40,41,40.0,41.0,2,2,death,seq0037_HeLa-S3_nuc_pos2_q2_5c:cell39,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,0,0,,,45174,45005,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell0,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,1,0,,,45176,45012,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell1,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,2,0,,,45179,45010,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell2,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,3,0,,,45181,45015,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell3,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,4,0,,,45183,45019,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell4,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,5,0,,,45185,45022,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell5,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,6,0,,,45186,45024,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell6,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,7,0,,,45187,44205,0,3,0.0,3.0,4,4,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell7,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,8,0,,,45188,45027,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell8,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,9,0,,,45189,45031,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell9,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,10,0,,,45190,45037,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell10,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,11,0,,,45191,45033,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell11,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,12,0,,,45192,45042,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell12,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,13,0,,,45193,45052,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell13,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,14,0,,,45194,44703,0,26,0.0,26.0,27,27,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell14,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,15,0,,,45195,44845,0,31,0.0,31.0,32,32,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell15,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,16,0,,,45196,45055,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell16,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,17,0,,,45197,45071,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell17,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,18,0,,,45198,45077,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell18,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,19,0,,,45199,45067,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell19,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,20,0,,,45200,44971,0,34,0.0,34.0,35,35,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell20,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,21,0,,,45201,45080,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell21,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,22,0,,,45202,45088,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell22,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,23,0,,,45203,45095,0,41,0.0,41.0,42,42,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell23,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,24,0,,,45204,44198,0,4,0.0,4.0,5,5,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell24,False
seq0038_HeLa-S3_nuc_pos3_q0_5c,HeLa-S3_nuc_pos3_q0_5c,DynamicNuclearNet,train,DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos3_q0_5c\HeLa-S3_nuc_pos3_q0_5c_trackmate.xml,25,0,,,45205,45205,0,0,0.0,0.0,1,1,death,seq0038_HeLa-S3_nuc_pos3_q0_5c:cell25,False
