sequence_uid,sequence_name,dataset,source_split,xml_path,cell_id,generation,parents_id,childs_id,start_spot_id,end_spot_id,start_frame,end_frame,start_t,end_t,lifetime_frames,n_spots,end_reason,cell_uid,is_observed_division
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,9,0,,,52404,53306,0,41,0.0,41.0,42,42,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell9,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,10,0,,,52405,52667,0,19,0.0,19.0,20,20,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell10,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,11,0,,,52406,53311,0,41,0.0,41.0,42,42,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell11,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,12,0,,,52407,53320,0,41,0.0,41.0,42,42,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell12,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,13,0,,,52408,53329,0,41,0.0,41.0,42,42,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell13,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,14,0,,,52409,52330,0,5,0.0,5.0,6,6,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell14,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,15,0,,,52410,53334,0,41,0.0,41.0,42,42,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell15,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,16,0,,,52411,52916,0,27,0.0,27.0,28,28,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell16,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,17,0,,,52412,53345,0,41,0.0,41.0,42,42,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell17,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,18,0,,,52413,53348,0,41,0.0,41.0,42,42,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell18,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,19,0,,,52416,53353,0,41,0.0,41.0,42,42,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell19,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,20,0,,,52418,53356,0,41,0.0,41.0,42,42,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell20,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,21,0,,,52420,53359,0,41,0.0,41.0,42,42,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell21,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,22,0,,,52422,53362,0,41,0.0,41.0,42,42,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell22,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,23,0,,,52424,53365,0,41,0.0,41.0,42,42,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell23,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,24,0,,,52427,53368,0,41,0.0,41.0,42,42,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell24,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,25,0,,,52428,52737,0,21,0.0,21.0,22,22,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell25,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,26,0,,,52430,52142,0,8,0.0,8.0,9,9,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell26,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,27,0,,,52432,53377,0,41,0.0,41.0,42,42,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell27,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,28,0,,,52433,52433,0,0,0.0,0.0,1,1,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell28,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,29,0,,,52222,52341,1,10,1.0,10.0,10,10,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell29,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,30,0,,,52105,52105,3,3,3.0,3.0,1,1,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell30,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,31,0,,,52107,52107,3,3,3.0,3.0,1,1,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell31,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,32,0,,,52196,52196,4,4,4.0,4.0,1,1,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell32,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,33,0,,,52205,52205,4,4,4.0,4.0,1,1,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell33,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,34,0,,,52281,52281,5,5,5.0,5.0,1,1,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell34,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,35,0,,,52235,52442,6,12,6.0,12.0,7,7,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell35,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,36,0,,,52208,52208,7,7,7.0,7.0,1,1,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell36,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,37,0,,,52093,53274,8,41,8.0,41.0,34,34,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell37,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,38,0,,,52094,53284,8,41,8.0,41.0,34,34,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell38,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,39,0,,,52285,52285,10,10,10.0,10.0,1,1,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell39,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,40,0,,,52363,53374,10,41,10.0,41.0,32,32,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell40,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,41,0,,,52441,52827,12,24,12.0,24.0,13,13,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell41,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,42,0,,,52552,52559,14,16,14.0,16.0,3,3,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell42,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,43,0,,,52550,52550,16,16,16.0,16.0,1,1,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell43,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,44,0,,,52540,53339,17,41,17.0,41.0,25,25,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell44,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,45,0,,,52680,53324,19,41,19.0,41.0,23,23,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell45,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,46,0,,,52707,53380,19,41,19.0,41.0,23,23,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell46,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,47,0,,,52647,52647,20,20,20.0,20.0,1,1,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell47,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,48,0,,,52720,52814,21,24,21.0,24.0,4,4,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell48,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,49,0,,,52816,52816,22,22,22.0,22.0,1,1,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell49,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,50,0,,,52783,53371,23,41,23.0,41.0,19,19,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell50,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,51,0,,,52798,52798,24,24,24.0,24.0,1,1,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell51,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,52,0,,,52810,52954,24,29,24.0,29.0,6,6,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell52,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,53,0,,,52852,53297,25,41,25.0,41.0,17,17,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell53,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,54,0,,,52854,53315,25,41,25.0,41.0,17,17,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell54,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,55,0,,,52987,53018,28,30,28.0,30.0,3,3,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell55,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,56,0,,,52992,52992,30,30,30.0,30.0,1,1,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell56,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,57,0,,,53047,53288,31,41,31.0,41.0,11,11,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell57,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,58,0,,,53051,53300,31,41,31.0,41.0,11,11,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell58,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,59,0,,,53092,53125,32,33,32.0,33.0,2,2,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell59,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,60,0,,,53158,53242,35,36,35.0,36.0,2,2,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell60,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,61,0,,,53161,53400,35,40,35.0,40.0,6,6,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell61,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,62,0,,,53281,53341,37,41,37.0,41.0,5,5,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell62,False
seq0046_HeLa-S3_nuc_pos8_q3_5c,HeLa-S3_nuc_pos8_q3_5c,DynamicNuclearNet,train,DynamicNuclearNet\DynamicNuclearNet\tif_data\train\out\HeLa-S3_nuc_pos8_q3_5c\HeLa-S3_nuc_pos8_q3_5c_trackmate.xml,63,0,,,53350,53350,41,41,41.0,41.0,1,1,death,seq0046_HeLa-S3_nuc_pos8_q3_5c:cell63,False
seq0047_HeLa-S3_nuc_pos11_q3_5c,HeLa-S3_nuc_pos11_q3_5c,DynamicNuclearNet,val,DynamicNuclearNet\DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos11_q3_5c\HeLa-S3_nuc_pos11_q3_5c_trackmate.xml,0,0,,,53687,53687,0,0,0.0,0.0,1,1,death,seq0047_HeLa-S3_nuc_pos11_q3_5c:cell0,False
seq0047_HeLa-S3_nuc_pos11_q3_5c,HeLa-S3_nuc_pos11_q3_5c,DynamicNuclearNet,val,DynamicNuclearNet\DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos11_q3_5c\HeLa-S3_nuc_pos11_q3_5c_trackmate.xml,1,0,,,53689,53824,0,18,0.0,18.0,19,19,death,seq0047_HeLa-S3_nuc_pos11_q3_5c:cell1,False
seq0047_HeLa-S3_nuc_pos11_q3_5c,HeLa-S3_nuc_pos11_q3_5c,DynamicNuclearNet,val,DynamicNuclearNet\DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos11_q3_5c\HeLa-S3_nuc_pos11_q3_5c_trackmate.xml,2,0,,,53694,54355,0,30,0.0,30.0,31,31,death,seq0047_HeLa-S3_nuc_pos11_q3_5c:cell2,False
seq0047_HeLa-S3_nuc_pos11_q3_5c,HeLa-S3_nuc_pos11_q3_5c,DynamicNuclearNet,val,DynamicNuclearNet\DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos11_q3_5c\HeLa-S3_nuc_pos11_q3_5c_trackmate.xml,3,0,,,53697,54716,0,41,0.0,41.0,42,42,death,seq0047_HeLa-S3_nuc_pos11_q3_5c:cell3,False
seq0047_HeLa-S3_nuc_pos11_q3_5c,HeLa-S3_nuc_pos11_q3_5c,DynamicNuclearNet,val,DynamicNuclearNet\DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos11_q3_5c\HeLa-S3_nuc_pos11_q3_5c_trackmate.xml,4,0,,,53701,53839,0,18,0.0,18.0,19,19,death,seq0047_HeLa-S3_nuc_pos11_q3_5c:cell4,False
seq0047_HeLa-S3_nuc_pos11_q3_5c,HeLa-S3_nuc_pos11_q3_5c,DynamicNuclearNet,val,DynamicNuclearNet\DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos11_q3_5c\HeLa-S3_nuc_pos11_q3_5c_trackmate.xml,5,0,,,53705,54003,0,20,0.0,20.0,21,21,death,seq0047_HeLa-S3_nuc_pos11_q3_5c:cell5,False
seq0047_HeLa-S3_nuc_pos11_q3_5c,HeLa-S3_nuc_pos11_q3_5c,DynamicNuclearNet,val,DynamicNuclearNet\DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos11_q3_5c\HeLa-S3_nuc_pos11_q3_5c_trackmate.xml,6,0,,,53710,53931,0,17,0.0,17.0,18,18,death,seq0047_HeLa-S3_nuc_pos11_q3_5c:cell6,False
seq0047_HeLa-S3_nuc_pos11_q3_5c,HeLa-S3_nuc_pos11_q3_5c,DynamicNuclearNet,val,DynamicNuclearNet\DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos11_q3_5c\HeLa-S3_nuc_pos11_q3_5c_trackmate.xml,7,0,,,53712,54733,0,41,0.0,41.0,42,42,death,seq0047_HeLa-S3_nuc_pos11_q3_5c:cell7,False
seq0047_HeLa-S3_nuc_pos11_q3_5c,HeLa-S3_nuc_pos11_q3_5c,DynamicNuclearNet,val,DynamicNuclearNet\DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos11_q3_5c\HeLa-S3_nuc_pos11_q3_5c_trackmate.xml,8,0,,,53714,54738,0,41,0.0,41.0,42,42,death,seq0047_HeLa-S3_nuc_pos11_q3_5c:cell8,False
seq0047_HeLa-S3_nuc_pos11_q3_5c,HeLa-S3_nuc_pos11_q3_5c,DynamicNuclearNet,val,DynamicNuclearNet\DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos11_q3_5c\HeLa-S3_nuc_pos11_q3_5c_trackmate.xml,9,0,,,53716,53716,0,0,0.0,0.0,1,1,death,seq0047_HeLa-S3_nuc_pos11_q3_5c:cell9,False
seq0047_HeLa-S3_nuc_pos11_q3_5c,HeLa-S3_nuc_pos11_q3_5c,DynamicNuclearNet,val,DynamicNuclearNet\DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos11_q3_5c\HeLa-S3_nuc_pos11_q3_5c_trackmate.xml,10,0,,,53718,54746,0,41,0.0,41.0,42,42,death,seq0047_HeLa-S3_nuc_pos11_q3_5c:cell10,False
